game_id,season,type,date_time_GMT,away_team_id,home_team_id,away_goals,home_goals,outcome,home_rink_side_start
2018020034,20182019,R,2018-10-08T19:00:00Z,54,7,2,4,home win REG,left
2018020035,20182019,R,2018-10-09T02:00:00Z,17,24,2,3,home win OT,left
2018020036,20182019,R,2018-10-09T23:00:00Z,28,4,8,2,away win REG,right
2018020037,20182019,R,2018-10-09T23:00:00Z,23,12,3,5,home win REG,right
2018020038,20182019,R,2018-10-09T23:00:00Z,21,29,2,5,home win REG,left
2018020039,20182019,R,2018-10-10T00:00:00Z,20,18,3,0,away win REG,left
2018020040,20182019,R,2018-10-10T00:00:00Z,26,52,1,2,home win REG,right
2018020041,20182019,R,2018-10-10T00:30:00Z,10,25,7,4,away win REG,right
2018020042,20182019,R,2018-10-10T23:30:00Z,4,9,7,4,away win REG,left
2018020043,20182019,R,2018-10-11T00:00:00Z,54,15,2,5,home win REG,right
2018020044,20182019,R,2018-10-11T02:00:00Z,53,24,3,2,away win OT,left
2018020045,20182019,R,2018-10-11T23:00:00Z,22,6,1,4,home win REG,left
2018020046,20182019,R,2018-10-11T23:00:00Z,21,7,6,1,away win REG,left
2018020047,20182019,R,2018-10-11T23:00:00Z,29,13,5,4,away win REG,right
2018020048,20182019,R,2018-10-11T23:00:00Z,15,1,0,6,home win REG,left
2018020049,20182019,R,2018-10-11T23:00:00Z,28,3,2,3,home win OT,right
2018020050,20182019,R,2018-10-11T23:00:00Z,54,5,2,4,home win REG,left
2018020051,20182019,R,2018-10-11T23:30:00Z,26,8,3,0,away win REG,right
2018020052,20182019,R,2018-10-11T23:30:00Z,10,17,5,3,away win REG,right
2018020053,20182019,R,2018-10-11T23:30:00Z,23,14,4,1,away win REG,left
2018020054,20182019,R,2018-10-12T00:00:00Z,20,19,3,5,home win REG,left
2018020055,20182019,R,2018-10-12T00:00:00Z,52,18,0,3,home win REG,left
2018020056,20182019,R,2018-10-12T00:00:00Z,16,30,3,4,home win OT,right
2018020057,20182019,R,2018-10-13T17:00:00Z,22,3,2,1,away win REG,right
2018020058,20182019,R,2018-10-13T17:00:00Z,54,4,1,0,away win REG,right
2018020059,20182019,R,2018-10-13T18:00:00Z,26,9,1,5,home win REG,left
2018020061,20182019,R,2018-10-13T19:00:00Z,17,6,2,8,home win REG,left
2018020060,20182019,R,2018-10-13T22:00:00Z,12,30,5,4,away win OT,right
2018020062,20182019,R,2018-10-13T23:00:00Z,5,8,3,4,home win OT,right
2018020063,20182019,R,2018-10-13T23:00:00Z,29,14,2,8,home win REG,left
2018020064,20182019,R,2018-10-13T23:00:00Z,23,13,3,2,away win REG,right
2018020065,20182019,R,2018-10-13T23:00:00Z,10,15,4,2,away win REG,right
2018020066,20182019,R,2018-10-14T00:00:00Z,2,18,2,5,home win REG,left
2018020067,20182019,R,2018-10-14T00:00:00Z,24,25,3,5,home win REG,right
2018020068,20182019,R,2018-10-14T00:30:00Z,19,16,3,4,home win OT,right
2018020069,20182019,R,2018-10-14T01:00:00Z,7,53,3,0,away win REG,left
2018020070,20182019,R,2018-10-14T02:00:00Z,20,21,3,2,away win OT,right
2018020071,20182019,R,2018-10-14T17:00:00Z,28,1,2,3,home win REG,left
2018020072,20182019,R,2018-10-14T23:00:00Z,24,19,3,2,away win REG,left
2018020073,20182019,R,2018-10-14T23:00:00Z,12,52,1,3,home win REG,right
2018020074,20182019,R,2018-10-15T23:30:00Z,26,10,1,4,home win REG,right
2018020075,20182019,R,2018-10-15T23:30:00Z,17,8,3,7,home win REG,right
2018020076,20182019,R,2018-10-15T23:30:00Z,25,9,1,4,home win REG,left
2018020077,20182019,R,2018-10-16T00:00:00Z,30,18,2,4,home win REG,left
2018020078,20182019,R,2018-10-16T23:00:00Z,25,1,0,3,home win REG,left
2018020079,20182019,R,2018-10-16T23:00:00Z,21,3,2,3,home win OT,right
2018020080,20182019,R,2018-10-16T23:00:00Z,13,4,5,6,home win OT,right
2018020081,20182019,R,2018-10-16T23:00:00Z,23,5,3,2,away win OT,left
2018020082,20182019,R,2018-10-16T23:30:00Z,12,14,2,4,home win REG,left
2018020083,20182019,R,2018-10-17T00:00:00Z,53,30,1,2,home win REG,right
2018020084,20182019,R,2018-10-17T00:00:00Z,22,52,5,4,away win OT,right
2018020085,20182019,R,2018-10-17T02:00:00Z,7,54,1,4,home win REG,
2018020086,20182019,R,2018-10-17T23:00:00Z,19,8,2,3,home win REG,right
2018020087,20182019,R,2018-10-17T23:00:00Z,3,15,3,4,home win OT,right
2018020088,20182019,R,2018-10-18T01:30:00Z,6,20,2,5,home win REG,right
2018020089,20182019,R,2018-10-18T02:00:00Z,2,24,1,4,home win REG,left
2018020090,20182019,R,2018-10-18T23:00:00Z,5,10,3,0,away win REG,right
2018020091,20182019,R,2018-10-18T23:00:00Z,21,1,5,3,away win REG,left
2018020092,20182019,R,2018-10-18T23:00:00Z,4,29,3,6,home win REG,left
2018020093,20182019,R,2018-10-18T23:30:00Z,17,14,1,3,home win REG,left
2018020094,20182019,R,2018-10-19T00:00:00Z,23,52,1,4,home win REG,right
2018020095,20182019,R,2018-10-19T00:30:00Z,53,16,4,1,away win REG,right
2018020096,20182019,R,2018-10-19T01:00:00Z,6,22,2,3,home win OT,left
2018020097,20182019,R,2018-10-19T02:30:00Z,2,26,7,2,away win REG,right
2018020098,20182019,R,2018-10-19T02:30:00Z,7,28,1,5,home win REG,left
2018020099,20182019,R,2018-10-19T23:00:00Z,13,15,6,5,away win OT,right
2018020100,20182019,R,2018-10-20T00:00:00Z,30,25,3,1,away win REG,right
2018020101,20182019,R,2018-10-20T01:00:00Z,18,20,5,3,away win REG,right
2018020102,20182019,R,2018-10-20T17:00:00Z,1,4,2,5,home win REG,right
2018020103,20182019,R,2018-10-20T17:00:00Z,21,12,3,1,away win REG,right
2018020105,20182019,R,2018-10-20T19:30:00Z,7,26,5,1,away win REG,right
2018020104,20182019,R,2018-10-20T20:00:00Z,53,52,3,5,home win REG,right
2018020106,20182019,R,2018-10-20T23:00:00Z,19,10,4,1,away win REG,right
2018020107,20182019,R,2018-10-20T23:00:00Z,8,9,3,4,home win OT,left
2018020108,20182019,R,2018-10-20T23:00:00Z,17,13,4,3,away win OT,right
2018020109,20182019,R,2018-10-20T23:00:00Z,16,29,4,1,away win REG,left
2018020110,20182019,R,2018-10-21T00:00:00Z,14,30,4,5,home win OT,right
2018020112,20182019,R,2018-10-21T02:00:00Z,6,23,1,2,home win OT,right
2018020113,20182019,R,2018-10-21T02:00:00Z,24,54,1,3,home win REG,
2018020111,20182019,R,2018-10-21T02:00:00Z,18,22,3,0,away win REG,left
2018020114,20182019,R,2018-10-21T02:30:00Z,2,28,1,4,home win REG,left
2018020116,20182019,R,2018-10-21T23:00:00Z,14,16,6,3,away win REG,right
2018020115,20182019,R,2018-10-21T23:00:00Z,20,3,4,1,away win REG,right
2018020117,20182019,R,2018-10-22T00:00:00Z,7,24,4,2,away win REG,left
2018020118,20182019,R,2018-10-22T23:00:00Z,21,4,4,1,away win REG,right
2018020119,20182019,R,2018-10-22T23:30:00Z,12,17,3,1,away win REG,right
2018020120,20182019,R,2018-10-23T00:00:00Z,19,52,4,5,home win OT,right
2018020121,20182019,R,2018-10-23T02:00:00Z,15,23,5,2,away win REG,right
2018020122,20182019,R,2018-10-23T23:00:00Z,13,3,2,5,home win REG,right
2018020123,20182019,R,2018-10-23T23:00:00Z,53,29,4,1,away win REG,left
2018020124,20182019,R,2018-10-23T23:30:00Z,20,8,2,3,home win REG,right
2018020125,20182019,R,2018-10-23T23:30:00Z,6,9,4,1,away win REG,left
2018020126,20182019,R,2018-10-24T00:00:00Z,28,18,5,4,away win REG,left
2018020127,20182019,R,2018-10-24T00:30:00Z,24,16,1,3,home win REG,right
2018020128,20182019,R,2018-10-24T00:30:00Z,26,25,2,4,home win REG,right
2018020129,20182019,R,2018-10-24T01:00:00Z,5,22,6,5,away win OT,left
2018020131,20182019,R,2018-10-24T23:00:00Z,10,52,4,2,away win REG,right
2018020130,20182019,R,2018-10-24T23:00:00Z,13,2,3,2,away win OT,left
2018020132,20182019,R,2018-10-25T01:30:00Z,14,21,1,0,away win REG,right
2018020133,20182019,R,2018-10-25T02:00:00Z,23,54,3,2,away win OT,
2018020134,20182019,R,2018-10-25T23:00:00Z,4,6,0,3,home win REG,left
2018020135,20182019,R,2018-10-25T23:00:00Z,8,7,3,4,home win REG,left
2018020136,20182019,R,2018-10-25T23:00:00Z,18,1,4,3,away win OT,left
2018020137,20182019,R,2018-10-26T00:00:00Z,29,19,7,4,away win REG,left
2018020138,20182019,R,2018-10-26T00:00:00Z,26,30,1,4,home win REG,right
2018020139,20182019,R,2018-10-26T00:30:00Z,3,16,1,4,home win REG,right
2018020140,20182019,R,2018-10-26T00:30:00Z,24,25,2,5,home win REG,right
2018020141,20182019,R,2018-10-26T01:00:00Z,5,20,9,1,away win REG,right
2018020142,20182019,R,2018-10-26T01:00:00Z,15,22,1,4,home win REG,left
2018020143,20182019,R,2018-10-26T02:00:00Z,23,53,1,4,home win REG,left
2018020144,20182019,R,2018-10-26T22:00:00Z,14,54,3,2,away win REG,
2018020145,20182019,R,2018-10-26T23:30:00Z,52,17,2,1,away win REG,right
2018020146,20182019,R,2018-10-26T23:30:00Z,28,12,3,4,home win OT,right
2018020147,20182019,R,2018-10-27T01:00:00Z,9,21,3,6,home win REG,right
2018020148,20182019,R,2018-10-27T16:00:00Z,13,1,2,3,home win REG,left
2018020149,20182019,R,2018-10-27T17:00:00Z,2,4,6,1,away win REG,right
2018020150,20182019,R,2018-10-27T19:00:00Z,22,18,5,3,away win REG,left
2018020151,20182019,R,2018-10-27T20:00:00Z,15,20,4,3,away win OT,right
2018020152,20182019,R,2018-10-27T23:00:00Z,8,6,3,0,away win REG,left
2018020153,20182019,R,2018-10-27T23:00:00Z,52,10,2,3,home win REG,right
2018020154,20182019,R,2018-10-27T23:00:00Z,7,29,4,5,home win OT,left
2018020155,20182019,R,2018-10-28T00:00:00Z,16,19,3,7,home win REG,left
2018020156,20182019,R,2018-10-28T00:00:00Z,21,30,2,3,home win REG,right
2018020157,20182019,R,2018-10-28T01:00:00Z,14,53,1,7,home win REG,left
2018020158,20182019,R,2018-10-28T02:00:00Z,5,23,5,0,away win REG,right
2018020159,20182019,R,2018-10-28T19:30:00Z,3,26,3,4,home win REG,right
2018020160,20182019,R,2018-10-28T21:00:00Z,25,17,2,4,home win REG,right
2018020161,20182019,R,2018-10-28T21:00:00Z,2,12,2,1,away win REG,right
2018020162,20182019,R,2018-10-28T22:00:00Z,22,16,2,1,away win OT,right
2018020163,20182019,R,2018-10-29T00:00:00Z,9,54,3,4,home win OT,
2018020164,20182019,R,2018-10-29T00:00:00Z,28,24,4,3,away win OT,left
2018020165,20182019,R,2018-10-29T23:00:00Z,20,10,3,1,away win REG,right
2018020166,20182019,R,2018-10-30T02:00:00Z,30,23,2,5,home win REG,right
2018020167,20182019,R,2018-10-30T23:00:00Z,20,7,2,1,away win OT,left
2018020168,20182019,R,2018-10-30T23:00:00Z,2,5,6,3,away win REG,left
2018020169,20182019,R,2018-10-30T23:00:00Z,6,12,3,2,away win REG,right
2018020170,20182019,R,2018-10-30T23:00:00Z,17,29,5,3,away win REG,left
2018020171,20182019,R,2018-10-30T23:30:00Z,25,8,4,1,away win REG,right
2018020172,20182019,R,2018-10-30T23:30:00Z,1,14,3,8,home win REG,left
2018020173,20182019,R,2018-10-31T00:00:00Z,54,18,1,4,home win REG,left
2018020174,20182019,R,2018-10-31T01:00:00Z,30,22,4,3,away win REG,left
2018020175,20182019,R,2018-10-31T02:00:00Z,9,53,1,5,home win REG,left
2018020176,20182019,R,2018-10-31T02:00:00Z,4,24,3,2,away win REG,left
2018020177,20182019,R,2018-10-31T02:30:00Z,3,28,4,3,away win OT,left
2018020178,20182019,R,2018-11-01T02:00:00Z,16,23,2,4,home win REG,right
2018020180,20182019,R,2018-11-01T18:00:00Z,52,13,4,2,away win REG,right
2018020179,20182019,R,2018-11-01T23:00:00Z,25,10,2,1,away win REG,right
2018020181,20182019,R,2018-11-01T23:00:00Z,5,2,2,3,home win OT,left
2018020182,20182019,R,2018-11-01T23:30:00Z,15,8,4,6,home win REG,right
2018020183,20182019,R,2018-11-01T23:30:00Z,7,9,2,4,home win REG,left
2018020184,20182019,R,2018-11-01T23:30:00Z,1,17,3,4,home win REG,right
2018020185,20182019,R,2018-11-01T23:30:00Z,18,14,4,1,away win REG,left
2018020186,20182019,R,2018-11-02T00:00:00Z,54,19,3,5,home win REG,left
2018020187,20182019,R,2018-11-02T01:00:00Z,21,20,5,6,home win REG,right
2018020188,20182019,R,2018-11-02T01:00:00Z,16,22,0,4,home win REG,left
2018020189,20182019,R,2018-11-02T02:00:00Z,3,24,3,2,away win OT,left
2018020190,20182019,R,2018-11-02T02:30:00Z,4,26,5,2,away win REG,right
2018020191,20182019,R,2018-11-02T02:30:00Z,29,28,4,1,away win REG,left
2018020192,20182019,R,2018-11-02T18:00:00Z,13,52,4,2,away win REG,right
2018020193,20182019,R,2018-11-03T02:00:00Z,21,23,6,7,home win OT,right
2018020194,20182019,R,2018-11-03T02:00:00Z,12,53,3,4,home win OT,left
2018020195,20182019,R,2018-11-03T18:00:00Z,9,7,2,9,home win REG,left
2018020196,20182019,R,2018-11-03T23:00:00Z,14,8,4,1,away win REG,right
2018020197,20182019,R,2018-11-03T23:00:00Z,22,17,4,3,away win REG,right
2018020198,20182019,R,2018-11-03T23:00:00Z,1,2,0,3,home win REG,left
2018020199,20182019,R,2018-11-03T23:00:00Z,10,5,5,0,away win REG,left
2018020200,20182019,R,2018-11-03T23:00:00Z,25,15,4,3,away win OT,right
2018020201,20182019,R,2018-11-04T00:00:00Z,30,19,5,1,away win REG,left
2018020202,20182019,R,2018-11-04T00:00:00Z,6,18,0,1,home win REG,left
2018020204,20182019,R,2018-11-04T02:00:00Z,12,54,0,3,home win REG,
2018020203,20182019,R,2018-11-04T02:00:00Z,16,20,3,5,home win REG,right
2018020205,20182019,R,2018-11-04T02:30:00Z,29,26,1,4,home win REG,right
2018020206,20182019,R,2018-11-04T02:30:00Z,4,28,3,4,home win OT,left
2018020207,20182019,R,2018-11-05T00:00:00Z,14,9,4,3,away win OT,left
2018020208,20182019,R,2018-11-05T00:00:00Z,7,3,1,3,home win REG,right
2018020209,20182019,R,2018-11-05T02:00:00Z,29,24,2,3,home win OT,left
2018020210,20182019,R,2018-11-06T00:00:00Z,25,6,1,2,home win OT,left
2018020211,20182019,R,2018-11-06T00:00:00Z,8,2,4,3,away win OT,left
2018020212,20182019,R,2018-11-06T00:00:00Z,1,5,5,1,away win REG,left
2018020213,20182019,R,2018-11-06T00:00:00Z,22,15,2,4,home win REG,right
2018020214,20182019,R,2018-11-06T02:00:00Z,4,53,5,2,away win REG,left
2018020215,20182019,R,2018-11-07T00:00:00Z,54,10,1,3,home win REG,right
2018020216,20182019,R,2018-11-07T00:00:00Z,8,3,3,5,home win REG,right
2018020217,20182019,R,2018-11-07T00:00:00Z,25,29,1,4,home win REG,left
2018020218,20182019,R,2018-11-07T00:30:00Z,1,9,3,7,home win REG,left
2018020219,20182019,R,2018-11-07T00:30:00Z,23,17,2,3,home win OT,right
2018020220,20182019,R,2018-11-07T00:30:00Z,22,14,2,5,home win REG,left
2018020221,20182019,R,2018-11-07T01:00:00Z,12,19,1,4,home win REG,left
2018020222,20182019,R,2018-11-07T03:30:00Z,24,26,1,4,home win REG,right
2018020223,20182019,R,2018-11-07T03:30:00Z,30,28,3,4,home win REG,left
2018020224,20182019,R,2018-11-08T00:30:00Z,5,15,1,2,home win REG,right
2018020225,20182019,R,2018-11-08T03:00:00Z,18,21,4,1,away win REG,right
2018020226,20182019,R,2018-11-08T03:30:00Z,20,24,2,3,home win REG,left
2018020227,20182019,R,2018-11-09T00:00:00Z,23,6,8,5,away win REG,left
2018020228,20182019,R,2018-11-09T00:00:00Z,22,13,1,4,home win REG,right
2018020229,20182019,R,2018-11-09T00:00:00Z,53,4,4,5,home win OT,right
2018020230,20182019,R,2018-11-09T00:30:00Z,7,8,6,5,away win OT,right
2018020231,20182019,R,2018-11-09T00:30:00Z,54,9,5,3,away win REG,left
2018020232,20182019,R,2018-11-09T00:30:00Z,2,14,2,4,home win REG,left
2018020233,20182019,R,2018-11-09T01:30:00Z,12,16,4,3,away win REG,right
2018020234,20182019,R,2018-11-09T01:30:00Z,28,25,3,4,home win REG,right
2018020235,20182019,R,2018-11-09T03:30:00Z,30,26,3,1,away win REG,right
2018020236,20182019,R,2018-11-10T00:00:00Z,1,10,1,6,home win REG,right
2018020237,20182019,R,2018-11-10T00:00:00Z,29,15,2,1,away win REG,right
2018020238,20182019,R,2018-11-10T00:30:00Z,3,17,2,3,home win OT,right
2018020239,20182019,R,2018-11-10T01:00:00Z,28,19,0,4,home win REG,left
2018020240,20182019,R,2018-11-10T01:00:00Z,21,52,2,5,home win REG,right
2018020241,20182019,R,2018-11-10T03:00:00Z,30,24,5,1,away win REG,left
2018020242,20182019,R,2018-11-10T18:00:00Z,23,7,3,4,home win OT,left
2018020243,20182019,R,2018-11-10T18:00:00Z,16,4,0,4,home win REG,right
2018020244,20182019,R,2018-11-10T19:00:00Z,18,25,5,4,away win OT,right
2018020245,20182019,R,2018-11-11T00:00:00Z,10,6,1,5,home win REG,left
2018020246,20182019,R,2018-11-11T00:00:00Z,54,8,4,5,home win REG,right
2018020247,20182019,R,2018-11-11T00:00:00Z,9,14,6,4,away win REG,left
2018020248,20182019,R,2018-11-11T00:00:00Z,2,13,2,4,home win REG,right
2018020249,20182019,R,2018-11-11T00:00:00Z,53,5,0,4,home win REG,left
2018020250,20182019,R,2018-11-11T00:00:00Z,17,12,4,3,away win OT,right
2018020251,20182019,R,2018-11-11T00:00:00Z,3,29,5,4,away win OT,left
2018020252,20182019,R,2018-11-11T03:00:00Z,20,26,1,0,away win REG,right
2018020253,20182019,R,2018-11-11T20:00:00Z,30,19,3,2,away win REG,left
2018020254,20182019,R,2018-11-11T22:00:00Z,9,13,1,5,home win REG,right
2018020255,20182019,R,2018-11-11T22:00:00Z,53,15,4,1,away win REG,right
2018020257,20182019,R,2018-11-12T00:00:00Z,1,52,2,5,home win REG,right
2018020256,20182019,R,2018-11-12T00:00:00Z,54,6,1,4,home win REG,left
2018020258,20182019,R,2018-11-12T02:00:00Z,20,28,1,3,home win REG,left
2018020259,20182019,R,2018-11-12T02:30:00Z,21,22,4,1,away win REG,left
2018020260,20182019,R,2018-11-13T00:00:00Z,23,3,1,2,home win REG,right
2018020261,20182019,R,2018-11-13T00:00:00Z,16,12,2,3,home win OT,right
2018020262,20182019,R,2018-11-13T01:30:00Z,29,25,2,1,away win REG,right
2018020263,20182019,R,2018-11-13T03:00:00Z,18,24,1,2,home win OT,left
2018020265,20182019,R,2018-11-14T00:00:00Z,5,1,2,4,home win REG,left
2018020266,20182019,R,2018-11-14T00:00:00Z,23,2,2,5,home win REG,left
2018020267,20182019,R,2018-11-14T00:00:00Z,13,4,2,1,away win REG,right
2018020264,20182019,R,2018-11-14T00:30:00Z,14,7,1,2,home win REG,left
2018020268,20182019,R,2018-11-14T00:30:00Z,53,17,1,6,home win REG,right
2018020269,20182019,R,2018-11-14T01:00:00Z,15,30,5,2,away win REG,right
2018020270,20182019,R,2018-11-14T02:00:00Z,8,22,2,6,home win REG,left
2018020271,20182019,R,2018-11-14T03:30:00Z,10,26,5,1,away win REG,right
2018020272,20182019,R,2018-11-14T03:30:00Z,18,28,4,5,home win REG,left
2018020273,20182019,R,2018-11-15T01:00:00Z,19,16,0,1,home win REG,right
2018020274,20182019,R,2018-11-15T01:00:00Z,15,52,1,3,home win REG,right
2018020275,20182019,R,2018-11-15T03:00:00Z,6,21,3,6,home win REG,right
2018020276,20182019,R,2018-11-15T03:30:00Z,24,54,0,5,home win REG,
2018020277,20182019,R,2018-11-16T00:00:00Z,3,2,5,7,home win REG,left
2018020278,20182019,R,2018-11-16T00:00:00Z,1,4,3,0,away win REG,right
2018020279,20182019,R,2018-11-16T00:00:00Z,14,5,4,3,away win REG,left
2018020280,20182019,R,2018-11-16T00:00:00Z,13,29,3,7,home win REG,left
2018020281,20182019,R,2018-11-16T00:30:00Z,17,9,1,2,home win REG,left
2018020282,20182019,R,2018-11-16T01:00:00Z,23,30,2,6,home win REG,right
2018020283,20182019,R,2018-11-16T02:00:00Z,8,20,3,2,away win REG,right
2018020284,20182019,R,2018-11-16T02:00:00Z,18,53,1,2,home win REG,left
2018020285,20182019,R,2018-11-16T03:30:00Z,10,28,5,3,away win REG,left
2018020286,20182019,R,2018-11-17T01:00:00Z,6,25,0,1,home win OT,right
2018020287,20182019,R,2018-11-17T01:00:00Z,7,52,2,1,away win OT,right
2018020288,20182019,R,2018-11-17T01:30:00Z,26,16,2,1,away win OT,right
2018020289,20182019,R,2018-11-17T02:00:00Z,15,21,3,2,away win OT,right
2018020290,20182019,R,2018-11-17T03:00:00Z,19,54,4,1,away win REG,
2018020291,20182019,R,2018-11-17T03:00:00Z,10,24,2,1,away win OT,left
2018020292,20182019,R,2018-11-17T18:00:00Z,17,1,3,2,away win OT,left
2018020293,20182019,R,2018-11-17T18:00:00Z,14,4,6,5,away win OT,right
2018020294,20182019,R,2018-11-17T23:00:00Z,7,30,3,2,away win REG,right
2018020298,20182019,R,2018-11-18T00:00:00Z,8,23,3,2,away win REG,right
2018020295,20182019,R,2018-11-18T00:00:00Z,5,9,4,6,home win REG,left
2018020296,20182019,R,2018-11-18T00:00:00Z,13,3,2,4,home win REG,right
2018020297,20182019,R,2018-11-18T00:00:00Z,29,12,4,1,away win REG,right
2018020300,20182019,R,2018-11-18T01:00:00Z,6,53,2,1,away win REG,left
2018020299,20182019,R,2018-11-18T01:00:00Z,26,18,3,5,home win REG,left
2018020301,20182019,R,2018-11-18T03:00:00Z,22,20,2,4,home win REG,right
2018020302,20182019,R,2018-11-18T03:30:00Z,19,28,0,4,home win REG,left
2018020303,20182019,R,2018-11-18T18:00:00Z,25,2,6,2,away win REG,left
2018020304,20182019,R,2018-11-18T22:00:00Z,1,12,1,2,home win REG,right
2018020305,20182019,R,2018-11-18T23:00:00Z,30,16,1,3,home win REG,right
2018020307,20182019,R,2018-11-19T01:00:00Z,21,24,4,3,away win OT,left
2018020306,20182019,R,2018-11-19T01:00:00Z,54,22,6,3,away win REG,left
2018020308,20182019,R,2018-11-20T00:00:00Z,29,10,2,4,home win REG,right
2018020309,20182019,R,2018-11-20T00:00:00Z,25,3,1,2,home win REG,right
2018020310,20182019,R,2018-11-20T00:00:00Z,7,5,5,4,away win OT,left
2018020311,20182019,R,2018-11-20T00:30:00Z,15,8,5,4,away win OT,right
2018020312,20182019,R,2018-11-20T00:30:00Z,13,9,7,5,away win REG,left
2018020313,20182019,R,2018-11-20T01:00:00Z,26,19,2,0,away win REG,left
2018020314,20182019,R,2018-11-20T01:00:00Z,14,18,2,3,home win REG,left
2018020315,20182019,R,2018-11-20T02:00:00Z,54,20,2,7,home win REG,right
2018020316,20182019,R,2018-11-20T03:00:00Z,52,23,6,3,away win REG,right
2018020317,20182019,R,2018-11-21T03:30:00Z,22,28,4,3,away win OT,left
2018020319,20182019,R,2018-11-22T00:00:00Z,8,1,2,5,home win REG,left
2018020320,20182019,R,2018-11-22T00:00:00Z,2,3,0,5,home win REG,right
2018020321,20182019,R,2018-11-22T00:00:00Z,25,5,1,5,home win REG,left
2018020322,20182019,R,2018-11-22T00:00:00Z,16,15,2,4,home win REG,right
2018020323,20182019,R,2018-11-22T00:00:00Z,10,12,2,5,home win REG,right
2018020318,20182019,R,2018-11-22T00:30:00Z,4,7,2,5,home win REG,left
2018020324,20182019,R,2018-11-22T00:30:00Z,6,17,2,3,home win OT,right
2018020325,20182019,R,2018-11-22T00:30:00Z,13,14,3,7,home win REG,left
2018020326,20182019,R,2018-11-22T01:00:00Z,19,18,1,4,home win REG,left
2018020327,20182019,R,2018-11-22T01:00:00Z,9,30,4,6,home win REG,right
2018020328,20182019,R,2018-11-22T02:00:00Z,54,53,3,2,away win OT,left
2018020330,20182019,R,2018-11-22T03:00:00Z,23,24,3,4,home win REG,left
2018020329,20182019,R,2018-11-22T03:00:00Z,52,20,3,6,home win REG,right
2018020331,20182019,R,2018-11-22T03:30:00Z,21,26,7,3,away win REG,right
2018020332,20182019,R,2018-11-23T18:00:00Z,3,4,0,4,home win REG,right
2018020337,20182019,R,2018-11-23T21:00:00Z,22,24,1,2,home win OT,left
2018020336,20182019,R,2018-11-23T21:00:00Z,52,30,2,4,home win REG,right
2018020333,20182019,R,2018-11-23T21:00:00Z,8,7,2,3,home win OT,left
2018020334,20182019,R,2018-11-23T21:00:00Z,2,1,4,3,away win OT,left
2018020335,20182019,R,2018-11-23T21:00:00Z,17,15,1,3,home win REG,right
2018020338,20182019,R,2018-11-23T23:00:00Z,20,54,0,2,home win REG,
2018020339,20182019,R,2018-11-24T00:00:00Z,10,29,2,4,home win REG,left
