game_id,season,type,date_time_GMT,away_team_id,home_team_id,away_goals,home_goals,outcome,home_rink_side_start
2016020598,20162017,R,2017-01-08T00:00:00Z,3,29,5,4,away win REG,left
2016020521,20162017,R,2016-12-28T00:30:00Z,7,17,4,3,away win REG,right
2016020704,20162017,R,2017-01-22T22:00:00Z,29,9,7,6,away win OT,left
2016020370,20162017,R,2016-12-04T03:00:00Z,24,22,2,3,home win OT,left
2016020178,20162017,R,2016-11-07T00:00:00Z,25,16,3,4,home win OT,right
2016020905,20162017,R,2017-02-25T22:00:00Z,3,1,4,3,away win OT,left
2016020139,20162017,R,2016-11-02T00:30:00Z,20,16,1,5,home win REG,right
2016020590,20162017,R,2017-01-07T03:00:00Z,53,24,2,3,home win OT,left
2016020712,20162017,R,2017-01-24T02:00:00Z,28,21,5,2,away win REG,right
2016020942,20162017,R,2017-03-03T00:30:00Z,21,9,1,2,home win REG,left
2016020122,20162017,R,2016-10-30T02:30:00Z,18,28,1,4,home win REG,left
2016020907,20162017,R,2017-02-26T00:00:00Z,8,10,3,2,away win OT,right
2016021049,20162017,R,2017-03-17T23:00:00Z,13,3,4,3,away win OT,right
2016020692,20162017,R,2017-01-21T22:00:00Z,12,29,2,3,home win REG,left
2016021051,20162017,R,2017-03-18T01:00:00Z,25,20,1,3,home win REG,right
2016021067,20162017,R,2017-03-19T23:00:00Z,21,16,3,6,home win REG,right
2016020940,20162017,R,2017-03-03T00:00:00Z,30,29,0,1,home win REG,left
2016020346,20162017,R,2016-12-02T00:00:00Z,3,7,3,4,home win REG,left
2016020733,20162017,R,2017-01-27T00:30:00Z,20,9,3,2,away win OT,left
2016021161,20162017,R,2017-04-01T23:00:00Z,1,4,0,3,home win REG,right
2016020013,20162017,R,2016-10-14T00:30:00Z,24,25,2,4,home win REG,right
2016020526,20162017,R,2016-12-28T03:00:00Z,28,24,3,2,away win OT,left
2016021002,20162017,R,2017-03-12T00:00:00Z,29,7,3,5,home win REG,left
2016020839,20162017,R,2017-02-15T00:30:00Z,7,9,3,2,away win REG,left
2016021010,20162017,R,2017-03-12T03:30:00Z,15,26,2,4,home win REG,right
2016021205,20162017,R,2017-04-07T02:30:00Z,22,28,4,2,away win REG,left
2016020253,20162017,R,2016-11-18T03:00:00Z,1,24,2,3,home win REG,left
2016020875,20162017,R,2017-02-20T00:00:00Z,10,12,4,0,away win REG,right
2016020140,20162017,R,2016-11-02T01:00:00Z,18,21,5,1,away win REG,right
2016021056,20162017,R,2017-03-18T23:00:00Z,8,9,4,3,away win OT,left
2016020999,20162017,R,2017-03-11T02:00:00Z,5,22,3,2,away win OT,left
2016020886,20162017,R,2017-02-22T00:30:00Z,2,17,3,1,away win REG,right
2016020516,20162017,R,2016-12-24T03:30:00Z,22,28,2,3,home win OT,left
2016020466,20162017,R,2016-12-18T00:00:00Z,7,12,1,2,home win OT,right
2016020326,20162017,R,2016-11-28T00:00:00Z,9,3,2,0,away win REG,right
2016020361,20162017,R,2016-12-03T18:00:00Z,16,4,1,3,home win REG,right
2016020450,20162017,R,2016-12-16T01:00:00Z,30,18,5,2,away win REG,left
2016020923,20162017,R,2017-03-01T00:00:00Z,18,7,5,4,away win OT,left
2016020030,20162017,R,2016-10-16T22:00:00Z,24,2,2,3,home win OT,left
2016021042,20162017,R,2017-03-16T23:30:00Z,16,9,2,1,away win REG,left
2016021226,20162017,R,2017-04-09T23:00:00Z,5,3,2,3,home win REG,right
2016020565,20162017,R,2017-01-04T00:00:00Z,7,3,4,1,away win REG,right
2016020090,20162017,R,2016-10-26T00:30:00Z,52,25,2,3,home win REG,right
2016020592,20162017,R,2017-01-07T18:00:00Z,14,4,2,4,home win REG,right
2016021045,20162017,R,2017-03-17T02:00:00Z,25,23,4,2,away win REG,right
2016020479,20162017,R,2016-12-20T01:00:00Z,22,19,3,2,away win OT,left
2016020960,20162017,R,2017-03-05T03:00:00Z,17,22,3,4,home win REG,left
2016021111,20162017,R,2017-03-25T23:00:00Z,6,2,2,1,away win REG,left
2016020956,20162017,R,2017-03-05T00:00:00Z,8,3,4,1,away win REG,right
2016020962,20162017,R,2017-03-05T21:00:00Z,2,20,2,5,home win REG,right
2016020341,20162017,R,2016-11-30T03:00:00Z,53,28,1,2,home win OT,left
2016021206,20162017,R,2017-04-07T23:30:00Z,14,8,4,2,away win REG,right
2016021204,20162017,R,2017-04-07T02:30:00Z,20,26,4,1,away win REG,right
2016020917,20162017,R,2017-02-27T00:30:00Z,19,16,2,4,home win REG,right
2016020290,20162017,R,2016-11-24T00:00:00Z,5,3,6,1,away win REG,right
2016020915,20162017,R,2017-02-26T22:00:00Z,22,18,4,5,home win REG,left
2016020963,20162017,R,2017-03-05T22:00:00Z,29,1,3,0,away win REG,left
2016020723,20162017,R,2017-01-25T01:30:00Z,30,25,3,2,away win OT,right
2016020293,20162017,R,2016-11-24T00:00:00Z,52,30,1,3,home win REG,right
2016020225,20162017,R,2016-11-13T22:00:00Z,30,9,2,1,away win OT,left
2016021174,20162017,R,2017-04-03T01:30:00Z,24,20,4,3,away win REG,right
2016021218,20162017,R,2017-04-09T02:00:00Z,22,23,3,2,away win REG,right
2016020499,20162017,R,2016-12-23T00:30:00Z,24,9,1,2,home win OT,left
2016020056,20162017,R,2016-10-20T23:30:00Z,15,13,4,2,away win REG,right
2016020192,20162017,R,2016-11-09T02:00:00Z,53,21,4,2,away win REG,right
2016021164,20162017,R,2017-04-02T02:00:00Z,24,22,2,3,home win OT,left
2016020959,20162017,R,2017-03-05T01:00:00Z,16,18,5,3,away win REG,left
2016020363,20162017,R,2016-12-04T00:00:00Z,13,9,0,2,home win REG,left
2016020578,20162017,R,2017-01-06T00:00:00Z,22,6,4,3,away win REG,left
2016020416,20162017,R,2016-12-11T00:00:00Z,23,13,2,4,home win REG,right
2016020669,20162017,R,2017-01-18T02:00:00Z,13,20,2,5,home win REG,right
2016020508,20162017,R,2016-12-24T00:00:00Z,14,15,0,4,home win REG,right
2016020046,20162017,R,2016-10-19T01:00:00Z,7,20,3,4,home win OT,right
2016020666,20162017,R,2017-01-18T01:00:00Z,9,19,6,4,away win REG,left
2016020812,20162017,R,2017-02-10T02:00:00Z,8,53,5,4,away win OT,left
2016020832,20162017,R,2017-02-13T00:30:00Z,8,6,0,4,home win REG,left
2016020102,20162017,R,2016-10-27T23:30:00Z,14,8,1,3,home win REG,right
2016020708,20162017,R,2017-01-24T00:00:00Z,26,3,2,3,home win REG,right
2016020971,20162017,R,2017-03-07T00:30:00Z,3,14,1,0,away win OT,left
2016021152,20162017,R,2017-04-01T00:30:00Z,29,16,1,3,home win REG,right
2016020821,20162017,R,2017-02-12T00:00:00Z,7,10,3,1,away win REG,right
2016020551,20162017,R,2017-01-01T00:00:00Z,12,14,1,3,home win REG,left
2016020894,20162017,R,2017-02-24T00:30:00Z,3,10,2,1,away win OT,right
2016020429,20162017,R,2016-12-13T00:00:00Z,53,5,0,7,home win REG,left
2016021062,20162017,R,2017-03-19T02:30:00Z,24,28,2,1,away win REG,left
2016020910,20162017,R,2017-02-26T03:00:00Z,7,21,3,5,home win REG,right
2016020776,20162017,R,2017-02-05T00:00:00Z,24,14,2,3,home win OT,left
2016020810,20162017,R,2017-02-10T00:30:00Z,26,13,6,3,away win REG,right
2016020378,20162017,R,2016-12-06T00:00:00Z,13,6,3,4,home win OT,left
2016021013,20162017,R,2017-03-12T23:00:00Z,8,22,4,1,away win REG,left
2016020766,20162017,R,2017-02-04T00:00:00Z,29,5,3,4,home win OT,left
2016020078,20162017,R,2016-10-23T22:00:00Z,30,2,3,6,home win REG,left
2016020734,20162017,R,2017-01-27T00:30:00Z,14,13,1,2,home win OT,right
2016020997,20162017,R,2017-03-11T00:30:00Z,30,13,7,4,away win REG,right
2016020742,20162017,R,2017-02-01T00:00:00Z,29,3,6,4,away win REG,right
2016020968,20162017,R,2017-03-06T01:30:00Z,12,53,2,1,away win REG,left
2016021221,20162017,R,2017-04-09T21:00:00Z,1,17,1,4,home win REG,right
2016021053,20162017,R,2017-03-18T17:00:00Z,21,17,1,5,home win REG,right
2016021128,20162017,R,2017-03-28T23:00:00Z,9,4,2,3,home win OT,right
2016021114,20162017,R,2017-03-26T00:00:00Z,28,18,2,7,home win REG,left
2016020273,20162017,R,2016-11-20T22:00:00Z,52,12,1,3,home win REG,right
2016020462,20162017,R,2016-12-18T00:00:00Z,5,10,1,2,home win OT,right
2016020235,20162017,R,2016-11-16T00:30:00Z,14,17,4,3,away win REG,right
2016020938,20162017,R,2017-03-03T00:00:00Z,13,4,1,2,home win OT,right
2016020134,20162017,R,2016-11-01T23:30:00Z,22,10,2,3,home win OT,right
2016020609,20162017,R,2017-01-10T00:00:00Z,13,1,3,0,away win REG,left
2016021136,20162017,R,2017-03-29T02:30:00Z,3,28,4,5,home win OT,left
2016020746,20162017,R,2017-02-01T00:30:00Z,1,17,4,3,away win REG,right
2016021015,20162017,R,2017-03-13T02:00:00Z,25,28,1,5,home win REG,left
2016020183,20162017,R,2016-11-09T00:00:00Z,12,1,2,3,home win OT,left
2016020864,20162017,R,2017-02-19T01:00:00Z,14,25,3,4,home win OT,right
2016020339,20162017,R,2016-11-30T03:00:00Z,30,23,4,5,home win REG,right
2016020465,20162017,R,2016-12-18T00:00:00Z,8,15,2,1,away win REG,right
2016020492,20162017,R,2016-12-21T03:30:00Z,20,28,1,4,home win REG,left
2016020559,20162017,R,2017-01-01T20:30:00Z,17,10,4,5,home win OT,right
2016020294,20162017,R,2016-11-24T00:30:00Z,4,14,2,4,home win REG,left
2016020684,20162017,R,2017-01-20T03:30:00Z,14,28,1,2,home win REG,left
2016021119,20162017,R,2017-03-26T16:30:00Z,30,17,2,3,home win OT,right
2016021191,20162017,R,2017-04-05T02:30:00Z,23,28,1,3,home win REG,left
2016020587,20162017,R,2017-01-07T01:30:00Z,12,16,1,2,home win REG,right
2016020500,20162017,R,2016-12-23T00:30:00Z,19,14,2,5,home win REG,left
2016020815,20162017,R,2017-02-11T18:00:00Z,23,6,3,4,home win REG,left
2016020299,20162017,R,2016-11-24T03:00:00Z,16,28,1,2,home win REG,left
2016020433,20162017,R,2016-12-14T00:00:00Z,16,3,2,1,away win REG,right
2016020739,20162017,R,2017-01-27T02:00:00Z,23,53,0,3,home win REG,left
2016020662,20162017,R,2017-01-17T02:00:00Z,53,22,1,3,home win REG,left
2016020216,20162017,R,2016-11-13T00:00:00Z,30,4,2,3,home win REG,right
2016020330,20162017,R,2016-11-30T00:00:00Z,12,3,2,3,home win REG,right
2016020180,20162017,R,2016-11-08T00:00:00Z,7,6,0,4,home win REG,left
2016020715,20162017,R,2017-01-25T00:00:00Z,26,1,3,1,away win REG,left
2016020629,20162017,R,2017-01-13T01:30:00Z,17,25,2,5,home win REG,right
2016021186,20162017,R,2017-04-05T00:00:00Z,12,30,3,5,home win REG,right
2016020117,20162017,R,2016-10-29T23:00:00Z,5,4,5,4,away win REG,right
2016020721,20162017,R,2017-01-25T01:00:00Z,28,52,4,3,away win REG,right
2016020372,20162017,R,2016-12-04T23:00:00Z,17,2,4,3,away win OT,left
2016021039,20162017,R,2017-03-16T23:00:00Z,18,15,2,1,away win OT,right
2016020791,20162017,R,2017-02-08T00:00:00Z,24,3,1,4,home win REG,right
2016020537,20162017,R,2016-12-30T01:00:00Z,16,18,3,2,away win REG,left
2016020491,20162017,R,2016-12-21T03:00:00Z,52,23,1,4,home win REG,right
2016020600,20162017,R,2017-01-08T01:00:00Z,2,53,1,2,home win OT,left
2016020880,20162017,R,2017-02-21T01:00:00Z,13,19,2,1,away win REG,left
2016021188,20162017,R,2017-04-05T01:00:00Z,16,21,3,4,home win OT,right
2016020072,20162017,R,2016-10-22T23:00:00Z,10,16,4,5,home win OT,right
2016020593,20162017,R,2017-01-07T21:00:00Z,30,26,3,4,home win OT,right
2016020562,20162017,R,2017-01-02T18:00:00Z,16,19,1,4,home win REG,left
2016020883,20162017,R,2017-02-22T00:00:00Z,8,3,3,2,away win OT,right
2016020626,20162017,R,2017-01-13T00:30:00Z,7,14,2,4,home win REG,left
2016020989,20162017,R,2017-03-10T02:00:00Z,1,21,2,3,home win REG,right
2016020926,20162017,R,2017-03-01T00:30:00Z,29,8,0,1,home win OT,right
2016020695,20162017,R,2017-01-22T00:00:00Z,26,2,2,4,home win REG,left
2016020452,20162017,R,2016-12-16T01:30:00Z,3,25,2,0,away win REG,right
2016020988,20162017,R,2017-03-10T01:30:00Z,24,16,1,0,away win REG,right
2016020974,20162017,R,2017-03-08T00:00:00Z,1,29,0,2,home win REG,left
2016021071,20162017,R,2017-03-20T23:30:00Z,7,17,2,1,away win REG,right
2016020520,20162017,R,2016-12-28T00:00:00Z,6,29,3,4,home win REG,left
2016020625,20162017,R,2017-01-13T00:30:00Z,5,9,1,4,home win REG,left
2016020540,20162017,R,2016-12-30T01:30:00Z,21,25,2,4,home win REG,right
2016020961,20162017,R,2017-03-05T03:00:00Z,23,26,4,3,away win REG,right
2016020597,20162017,R,2017-01-08T00:00:00Z,22,1,2,1,away win OT,left
2016020396,20162017,R,2016-12-09T00:00:00Z,19,2,2,3,home win REG,left
2016020972,20162017,R,2017-03-07T01:00:00Z,28,52,3,2,away win REG,right
2016021168,20162017,R,2017-04-02T22:00:00Z,25,14,3,6,home win REG,left
2016020272,20162017,R,2016-11-21T00:00:00Z,13,3,3,2,away win OT,right
2016021195,20162017,R,2017-04-06T23:00:00Z,5,1,7,4,away win REG,left
2016020805,20162017,R,2017-02-10T00:00:00Z,2,4,3,1,away win REG,right
2016020039,20162017,R,2016-10-18T23:00:00Z,21,15,0,3,home win REG,right
2016020639,20162017,R,2017-01-14T02:00:00Z,52,53,3,4,home win REG,left
2016021150,20162017,R,2017-03-31T23:00:00Z,5,3,4,3,away win OT,right
2016020297,20162017,R,2016-11-24T03:00:00Z,23,53,4,1,away win REG,left
2016020524,20162017,R,2016-12-28T02:00:00Z,20,21,6,3,away win REG,right
2016020098,20162017,R,2016-10-27T23:00:00Z,30,7,4,0,away win REG,left
2016021012,20162017,R,2017-03-12T16:30:00Z,30,16,2,4,home win REG,right
2016020643,20162017,R,2017-01-15T00:00:00Z,10,9,4,2,away win REG,left
2016020748,20162017,R,2017-02-01T00:30:00Z,9,13,5,6,home win REG,right
2016021176,20162017,R,2017-04-03T23:00:00Z,10,7,4,2,away win REG,left
2016020552,20162017,R,2017-01-01T00:00:00Z,8,5,3,4,home win OT,left
2016020656,20162017,R,2017-01-16T18:00:00Z,2,6,4,0,away win REG,left
2016021181,20162017,R,2017-04-04T23:00:00Z,29,5,1,4,home win REG,left
2016020073,20162017,R,2016-10-23T00:00:00Z,5,18,1,5,home win REG,left
2016020112,20162017,R,2016-10-29T02:00:00Z,29,24,4,0,away win REG,left
2016020619,20162017,R,2017-01-11T03:00:00Z,25,24,0,2,home win REG,left
2016020722,20162017,R,2017-01-25T01:30:00Z,14,16,5,2,away win REG,right
2016020373,20162017,R,2016-12-04T23:00:00Z,4,18,4,2,away win REG,left
2016020203,20162017,R,2016-11-11T01:00:00Z,19,18,1,3,home win REG,left
2016021190,20162017,R,2017-04-05T02:30:00Z,22,26,4,6,home win REG,right
2016020077,20162017,R,2016-10-23T19:00:00Z,22,52,3,0,away win REG,right
2016020463,20162017,R,2016-12-18T00:00:00Z,1,9,1,3,home win REG,left
2016020987,20162017,R,2017-03-10T00:30:00Z,30,14,1,4,home win REG,left
2016020076,20162017,R,2016-10-23T02:00:00Z,23,26,3,4,home win OT,right
2016020908,20162017,R,2017-02-26T01:00:00Z,4,5,2,4,home win REG,left
2016020108,20162017,R,2016-10-28T23:30:00Z,3,12,2,3,home win REG,right
2016020061,20162017,R,2016-10-21T02:00:00Z,7,23,1,2,home win REG,right
2016021121,20162017,R,2017-03-27T01:00:00Z,3,24,3,6,home win REG,left
2016020385,20162017,R,2016-12-07T00:00:00Z,13,4,2,3,home win OT,right
2016020729,20162017,R,2017-01-27T00:00:00Z,15,1,5,2,away win REG,left
2016020052,20162017,R,2016-10-20T23:00:00Z,24,4,3,2,away win REG,right
2016020093,20162017,R,2016-10-26T02:00:00Z,24,28,1,2,home win OT,left
2016021144,20162017,R,2017-03-30T23:30:00Z,13,8,2,6,home win REG,right
2016020799,20162017,R,2017-02-08T01:00:00Z,30,52,4,2,away win REG,right
2016020164,20162017,R,2016-11-05T23:00:00Z,4,8,4,5,home win REG,right
2016020179,20162017,R,2016-11-07T02:30:00Z,20,24,1,4,home win REG,left
2016020357,20162017,R,2016-12-03T02:00:00Z,30,20,2,3,home win OT,right
2016020591,20162017,R,2017-01-07T18:00:00Z,52,7,3,4,home win REG,left
2016020057,20162017,R,2016-10-21T00:00:00Z,10,30,2,3,home win REG,right
2016020736,20162017,R,2017-01-27T01:00:00Z,19,30,1,5,home win REG,right
2016020928,20162017,R,2017-03-01T01:00:00Z,22,19,2,1,away win REG,left
2016020755,20162017,R,2017-02-02T01:00:00Z,6,15,3,5,home win REG,right
2016020023,20162017,R,2016-10-15T23:00:00Z,28,29,3,2,away win REG,left
2016021077,20162017,R,2017-03-21T23:00:00Z,3,1,2,3,home win OT,left
2016020261,20162017,R,2016-11-19T21:00:00Z,1,26,2,4,home win REG,right
2016020685,20162017,R,2017-01-21T00:00:00Z,16,6,1,0,away win REG,left
2016020320,20162017,R,2016-11-27T03:30:00Z,16,26,1,2,home win OT,right
2016021040,20162017,R,2017-03-16T23:00:00Z,30,12,1,3,home win REG,right
2016020829,20162017,R,2017-02-12T20:00:00Z,17,30,3,6,home win REG,right
2016020498,20162017,R,2016-12-23T00:30:00Z,30,8,4,2,away win REG,right
2016021220,20162017,R,2017-04-08T22:00:00Z,16,26,2,3,home win OT,right
2016020049,20162017,R,2016-10-20T00:00:00Z,17,3,2,1,away win REG,right
2016020280,20162017,R,2016-11-22T01:30:00Z,30,25,2,3,home win OT,right
2016021063,20162017,R,2017-03-19T17:00:00Z,29,1,4,1,away win REG,left
2016020744,20162017,R,2017-02-01T00:00:00Z,4,12,1,5,home win REG,right
2016020313,20162017,R,2016-11-27T00:00:00Z,15,10,2,4,home win REG,right
2016020510,20162017,R,2016-12-24T00:30:00Z,17,13,4,3,away win OT,right
2016020263,20162017,R,2016-11-20T00:00:00Z,5,7,1,2,home win OT,left
2016020223,20162017,R,2016-11-13T19:00:00Z,26,52,2,3,home win OT,right
2016020790,20162017,R,2017-02-08T00:00:00Z,28,7,4,5,home win OT,left
2016020557,20162017,R,2017-01-01T03:00:00Z,23,22,3,2,away win OT,left
2016020800,20162017,R,2017-02-08T02:00:00Z,8,21,0,4,home win REG,right
2016020745,20162017,R,2017-02-01T00:30:00Z,7,8,2,5,home win REG,right
2016020694,20162017,R,2017-01-22T00:00:00Z,7,8,3,2,away win OT,right
2016020929,20162017,R,2017-03-01T01:00:00Z,30,52,6,5,away win REG,right
2016020835,20162017,R,2017-02-14T02:00:00Z,53,20,5,0,away win REG,right
2016020841,20162017,R,2017-02-15T01:00:00Z,25,52,2,5,home win REG,right
2016020199,20162017,R,2016-11-11T00:30:00Z,26,8,1,4,home win REG,right
2016020474,20162017,R,2016-12-19T00:00:00Z,28,16,1,4,home win REG,right
2016020213,20162017,R,2016-11-13T00:00:00Z,28,14,3,1,away win REG,left
2016021017,20162017,R,2017-03-13T23:00:00Z,14,3,3,2,away win REG,right
2016020640,20162017,R,2017-01-14T18:00:00Z,4,6,3,6,home win REG,left
2016020903,20162017,R,2017-02-25T01:30:00Z,53,25,2,5,home win REG,right
2016021072,20162017,R,2017-03-21T00:00:00Z,53,18,1,3,home win REG,left
2016020091,20162017,R,2016-10-26T02:00:00Z,9,23,3,0,away win REG,right
2016020342,20162017,R,2016-12-01T01:00:00Z,5,2,3,5,home win REG,left
2016020095,20162017,R,2016-10-27T00:00:00Z,6,3,2,5,home win REG,right
2016020480,20162017,R,2016-12-20T02:00:00Z,20,53,4,2,away win REG,left
